Time ,Xa,Ya,Za,,,,,,
13.73626374,-1.05,0.25,0.05,,,-0.05,-1,375,0.03663003663
13.77289377,-1.02,0.11,-0.01,,,0.01,-1,376,0.03663003663
13.80952381,-1.01,0.21,0.03,,,-0.03,-1,377,0.03663003663
13.84615385,-1,0.2,0.01,,,-0.01,-1,378,0.03663003663
13.88278388,-1.03,0.12,-0.01,,,0.01,-1,379,0.03663003663
13.91941392,-1.03,0.15,0,,,0,-1,380,0.03663003663
13.95604396,-1.05,0.18,0.02,,,-0.02,-1,381,0.03663003663
13.99267399,-1.11,0.17,0,,,0,-1,382,0.03663003663
14.02930403,-0.98,0.27,0.05,,,-0.05,-1,383,0.03663003663
14.06593407,-1.12,0.11,-0.01,,,0.01,-1,384,0.03663003663
14.1025641,-1.07,0.22,0.04,,,-0.04,-1,385,0.03663003663
14.13919414,-1.05,0.17,0,,,0,-1,386,0.03663003663
14.17582418,-1.01,0.18,0.02,,,-0.02,-1,387,0.03663003663
14.21245421,-1.03,0.13,0,,,0,-1,388,0.03663003663
14.24908425,-1.02,0.19,0.02,,,-0.02,-1,389,0.03663003663
14.28571429,-0.98,0.16,0.02,,,-0.02,-1,390,0.03663003663
14.32234432,-1.1,0.12,-0.01,,,0.01,-1,391,0.03663003663
14.35897436,-1.09,0.21,0.03,,,-0.03,-1,392,0.03663003663
14.3956044,-1.08,0.2,0.02,,,-0.02,-1,393,0.03663003663
14.43223443,-1.05,0.29,0.06,,,-0.06,-1,394,0.03663003663
14.46886447,-1.04,0.1,-0.01,,,0.01,-1,395,0.03663003663
14.50549451,-1.12,0.18,-0.01,,,0.01,-1,396,0.03663003663
14.54212454,-1.07,0.33,0.05,,,-0.05,-1,397,0.03663003663
14.57875458,-1.02,0.08,-0.02,,,0.02,-1,398,0.03663003663
14.61538462,-1.09,0.2,0.01,,,-0.01,-1,399,0.03663003663
14.65201465,-1.05,0.25,0.04,,,-0.04,-1,400,0.03663003663
14.68864469,-1.04,0.21,0.02,,,-0.02,-1,401,0.03663003663
14.72527473,-1.02,0.12,0,,,0,-1,402,0.03663003663
14.76190476,-1.03,0.16,0,,,0,-1,403,0.03663003663
14.7985348,-1.1,0.2,0.02,,,-0.02,-1,404,0.03663003663
14.83516484,-1.08,0.16,0.02,,,-0.02,-1,405,0.03663003663
14.87179487,-1.04,0.19,0.02,,,-0.02,-1,406,0.03663003663
14.90842491,-1.02,0.14,0,,,0,-1,407,0.03663003663
14.94505495,-1.05,0.3,0.07,,,-0.07,-1,408,0.03663003663
14.98168498,-1.02,0.27,0.05,,,-0.05,-1,409,0.03663003663
15.01831502,-1.03,0.07,-0.02,,,0.02,-1,410,0.03663003663
15.05494505,-1.11,0.16,0,,,0,-1,411,0.03663003663
15.09157509,-1.04,0.24,0.04,,,-0.04,-1,412,0.03663003663
15.12820513,-1.06,0.12,-0.02,,,0.02,-1,413,0.03663003663
15.16483516,-1.02,0.21,0.03,,,-0.03,-1,414,0.03663003663
15.2014652,-1.08,0.18,0.03,,,-0.03,-1,415,0.03663003663
15.23809524,-1.01,0.12,-0.01,,,0.01,-1,416,0.03663003663
15.27472527,-1.03,0.17,0.02,,,-0.02,-1,417,0.03663003663
15.31135531,-1.09,0.25,0.04,,,-0.04,-1,418,0.03663003663
15.34798535,-1.14,0.17,0.01,,,-0.01,-1,419,0.03663003663
15.38461538,-0.98,0.19,0.02,,,-0.02,-1,420,0.03663003663
15.42124542,-1.12,0.27,0.05,,,-0.05,-1,421,0.03663003663
15.45787546,-0.96,0.14,0,,,0,-1,422,0.03663003663
15.49450549,-1.05,0.13,-0.01,,,0.01,-1,423,0.03663003663
15.53113553,-1.01,0.28,0.05,,,-0.05,-1,424,0.03663003663
15.56776557,-1.02,0.02,-0.03,,,0.03,-1,425,0.03663003663
15.6043956,-1.11,0.14,-0.01,,,0.01,-1,426,0.03663003663
15.64102564,-1.02,0.19,0.02,,,-0.02,-1,427,0.03663003663
15.67765568,-1.13,0.21,0.02,,,-0.02,-1,428,0.03663003663
15.71428571,-1.02,0.24,0.05,,,-0.05,-1,429,0.03663003663
15.75091575,-1.11,0.14,0,,,0,-1,430,0.03663003663
15.78754579,-1.05,0.18,0.03,,,-0.03,-1,431,0.03663003663
15.82417582,-1.04,0.15,0,,,0,-1,432,0.03663003663
15.86080586,-0.97,0.13,0,,,0,-1,433,0.03663003663
15.8974359,-1.04,0.2,0.02,,,-0.02,-1,434,0.03663003663
15.93406593,-1.11,0.26,0.04,,,-0.04,-1,435,0.03663003663
15.97069597,-1.05,0.16,0.01,,,-0.01,-1,436,0.03663003663
16.00732601,-1.06,0.13,-0.01,,,0.01,-1,437,0.03663003663
16.04395604,-1.03,0.2,0.02,,,-0.02,-1,438,0.03663003663
16.08058608,-1.08,0.17,0.01,,,-0.01,-1,439,0.03663003663
16.11721612,-1.03,0.22,0.04,,,-0.04,-1,440,0.03663003663
16.15384615,-1.02,0.11,-0.01,,,0.01,-1,441,0.03663003663
16.19047619,-1.1,0.2,0.02,,,-0.02,-1,442,0.03663003663
16.22710623,-0.95,0.23,0.05,,,-0.05,-1,443,0.03663003663
16.26373626,-0.98,0.16,0.01,,,-0.01,-1,444,0.03663003663
16.3003663,-1,0.15,0,,,0,-1,445,0.03663003663
16.33699634,-1.01,0.21,0.02,,,-0.02,-1,446,0.03663003663
16.37362637,-1.12,0.15,0,,,0,-1,447,0.03663003663
16.41025641,-1.04,0.14,-0.01,,,0.01,-1,448,0.03663003663
16.44688645,-1.05,0.25,0.04,,,-0.04,-1,449,0.03663003663
16.48351648,-1.1,0.24,0.04,,,-0.04,-1,450,0.03663003663
16.52014652,-1.03,0.16,0.01,,,-0.01,-1,451,0.03663003663
16.55677656,-0.96,0.08,-0.01,,,0.01,-1,452,0.03663003663
16.59340659,-1.08,0.12,0,,,0,-1,453,0.03663003663
16.63003663,-1.11,0.29,0.05,,,-0.05,-1,454,0.03663003663
16.66666667,-1.01,0.21,0.04,,,-0.04,-1,455,0.03663003663
16.7032967,-1.08,0.2,0.02,,,-0.02,-1,456,0.03663003663
16.73992674,-0.99,0.09,-0.01,,,0.01,-1,457,0.03663003663
16.77655678,-1.13,0.11,-0.02,,,0.02,-1,458,0.03663003663
16.81318681,-1.02,0.29,0.05,,,-0.05,-1,459,0.03663003663
16.84981685,-1.12,0.23,0.03,,,-0.03,-1,460,0.03663003663
16.88644689,-0.98,0.1,-0.01,,,0.01,-1,461,0.03663003663
16.92307692,-1.13,0.22,0.02,,,-0.02,-1,462,0.03663003663
16.95970696,-1,0.21,0.04,,,-0.04,-1,463,0.03663003663
16.996337,-1.03,0.19,0.02,,,-0.02,-1,464,0.03663003663
17.03296703,-1.05,0.1,-0.01,,,0.01,-1,465,0.03663003663
17.06959707,-1.08,0.21,0.02,,,-0.02,-1,466,0.03663003663
17.10622711,-1,0.19,0.03,,,-0.03,-1,467,0.03663003663
17.14285714,-1.01,0.16,0,,,0,-1,468,0.03663003663
17.17948718,-1.06,0.14,0,,,0,-1,469,0.03663003663
17.21611722,-1.05,0.17,0.01,,,-0.01,-1,470,0.03663003663
17.25274725,-1.15,0.26,0.03,,,-0.03,-1,471,0.03663003663
17.28937729,-1.07,0.23,0.03,,,-0.03,-1,472,0.03663003663
17.32600733,-1.03,0.16,0.01,,,-0.01,-1,473,0.03663003663
17.36263736,-0.98,0.14,0.01,,,-0.01,-1,474,0.03663003663
17.3992674,-1.05,0.27,0.05,,,-0.05,-1,475,0.03663003663
17.43589744,-1.11,0.15,0,,,0,-1,476,0.03663003663
17.47252747,-1.01,0.18,0.02,,,-0.02,-1,477,0.03663003663
17.50915751,-1.02,0.13,0,,,0,-1,478,0.03663003663
17.54578755,-1.04,0.26,0.04,,,-0.04,-1,479,0.03663003663
17.58241758,-1,0.19,0.03,,,-0.03,-1,480,0.03663003663
17.61904762,-0.99,0.08,-0.01,,,0.01,-1,481,0.03663003663
17.65567766,-1.03,0.19,0.02,,,-0.02,-1,482,0.03663003663
17.69230769,-1.07,0.22,0.04,,,-0.04,-1,483,0.03663003663
17.72893773,-0.97,0.11,0,,,0,-1,484,0.03663003663
17.76556777,-1.08,0.18,0.03,,,-0.03,-1,485,0.03663003663
17.8021978,-1.1,0.29,0.06,,,-0.06,-1,486,0.03663003663
17.83882784,-1.09,0.11,-0.01,,,0.01,-1,487,0.03663003663
17.87545788,-1.02,0.14,0.01,,,-0.01,-1,488,0.03663003663
17.91208791,-1.02,0.22,0.03,,,-0.03,-1,489,0.03663003663
17.94871795,-1.06,0.24,0.02,,,-0.02,-1,490,0.03663003663
17.98534799,-1.11,0.25,0.04,,,-0.04,-1,491,0.03663003663
18.02197802,-0.95,0.16,0.02,,,-0.02,-1,492,0.03663003663
18.05860806,-1.01,0.1,-0.01,,,0.01,-1,493,0.03663003663
18.0952381,-1.05,0.21,0.02,,,-0.02,-1,494,0.03663003663
18.13186813,-0.97,0.18,0.02,,,-0.02,-1,495,0.03663003663
18.16849817,-1.14,0.1,-0.03,,,0.03,-1,496,0.03663003663
18.20512821,-1.04,0.34,0.08,,,-0.08,-1,497,0.03663003663
18.24175824,-1.09,0.18,0.02,,,-0.02,-1,498,0.03663003663
18.27838828,-1.02,0.14,-0.01,,,0.01,-1,499,0.03663003663
18.31501832,-0.98,0.24,0.04,,,-0.04,-1,500,0.03663003663
18.35164835,-1.05,0.22,0.03,,,-0.03,-1,501,0.03663003663
18.38827839,-1.06,0.14,0,,,0,-1,502,0.03663003663
18.42490842,-1.02,0.21,0.03,,,-0.03,-1,503,0.03663003663
18.46153846,-1.09,0.11,-0.01,,,0.01,-1,504,0.03663003663
18.4981685,-1.09,0.23,0.03,,,-0.03,-1,505,0.03663003663
18.53479853,-1.11,0.27,0.04,,,-0.04,-1,506,0.03663003663
18.57142857,-1.07,0.14,0,,,0,-1,507,0.03663003663
18.60805861,-0.96,0.24,0.04,,,-0.04,-1,508,0.03663003663
18.64468864,-1.1,0.15,0.01,,,-0.01,-1,509,0.03663003663
18.68131868,-1.01,0.23,0.02,,,-0.02,-1,510,0.03663003663
18.71794872,-1.04,0.13,0.01,,,-0.01,-1,511,0.03663003663
18.75457875,-1.11,0.17,0,,,0,-1,512,0.03663003663
18.79120879,-1.11,0.22,0.03,,,-0.03,-1,513,0.03663003663
18.82783883,-1.09,0.18,0.02,,,-0.02,-1,514,0.03663003663
18.86446886,-1.08,0.18,0.02,,,-0.02,-1,515,0.03663003663
18.9010989,-1.04,0.25,0.04,,,-0.04,-1,516,0.03663003663
18.93772894,-1.05,0.23,0.04,,,-0.04,-1,517,0.03663003663
18.97435897,-1.04,0.05,-0.04,,,0.04,-1,518,0.03663003663
19.01098901,-1.06,0.31,0.08,,,-0.08,-1,519,0.03663003663
19.04761905,-1.05,0.28,0.07,,,-0.07,-1,520,0.03663003663
19.08424908,-0.96,0.11,0,,,0,-1,521,0.03663003663
19.12087912,-0.96,0.12,0,,,0,-1,522,0.03663003663
19.15750916,-1.02,0.16,0.01,,,-0.01,-1,523,0.03663003663
19.19413919,-1.1,0.31,0.06,,,-0.06,-1,524,0.03663003663
19.23076923,-1.09,0.26,0.04,,,-0.04,-1,525,0.03663003663
19.26739927,-1,0.14,0,,,0,-1,526,0.03663003663
19.3040293,-1.02,0.17,0,,,0,-1,527,0.03663003663
19.34065934,-1.03,0.18,0.03,,,-0.03,-1,528,0.03663003663
19.37728938,-1.06,0.19,0.03,,,-0.03,-1,529,0.03663003663
19.41391941,-1.04,0.17,0.01,,,-0.01,-1,530,0.03663003663
19.45054945,-0.97,0.2,0.03,,,-0.03,-1,531,0.03663003663
19.48717949,-1,0.17,0.02,,,-0.02,-1,532,0.03663003663
19.52380952,-1.02,0.07,-0.02,,,0.02,-1,533,0.03663003663
19.56043956,-1.15,0.32,0.05,,,-0.05,-1,534,0.03663003663
19.5970696,-1.11,0.23,0.03,,,-0.03,-1,535,0.03663003663
19.63369963,-1.04,0.14,0,,,0,-1,536,0.03663003663
19.67032967,-1.19,0.21,0.02,,,-0.02,-1,537,0.03663003663
19.70695971,-0.99,0.23,0.04,,,-0.04,-1,538,0.03663003663
19.74358974,-0.95,0.04,-0.02,,,0.02,-1,539,0.03663003663
19.78021978,-1.12,0.16,-0.01,,,0.01,-1,540,0.03663003663
19.81684982,-1.08,0.33,0.07,,,-0.07,-1,541,0.03663003663
19.85347985,-1.1,0.16,0,,,0,-1,542,0.03663003663
19.89010989,-1.03,0.25,0.04,,,-0.04,-1,543,0.03663003663
19.92673993,-1.08,0.23,0.04,,,-0.04,-1,544,0.03663003663
19.96336996,-1.07,0.13,0,,,0,-1,545,0.03663003663
20,-1,0.21,0.03,,,-0.03,-1,546,0.03663003663
